time_s,mf4_time_s,gps_speed_mps,gps_latitude_deg,gps_longitude_deg,gps_distance_trip_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,angular_rate_x_degps,angular_rate_y_degps,angular_rate_z_degps,motor_rpm,torque_command_nm,torque_feedback_nm,apps_percent,brake_pressure_psi,battery_power_kw,battery_voltage_v,battery_current_a,battery_soc_percent
1.9799000000000007,34.768504,0.055,42.06872100001002,-84.23675300000001,nan,2.75,-0.375,9.000473856209151,0.25,0.25,-0.75,0.0,0.0,0.10766666666649458,0.6000000000000001,0.0,0.0,446.094408,0.022133267326732764,98.17
2.1790499999999966,34.967653999999996,0.082,42.06872200000001,-84.23675299998986,nan,2.751273142277447,-0.37690971341617047,9.126273142277446,0.24872685772255304,0.25,-0.75,0.0,0.0,0.2986666666666486,0.6000000000000001,0.0,0.0,445.9878871322437,0.017589504950494897,98.17
2.3761499999999955,35.164753999999995,0.111,42.06872200000001,-84.2367519999899,nan,2.9987954545454634,-0.7481931818181949,9.373795454545464,0.0012045454545366772,0.25,-0.75,0.0,0.0,0.12905882352982334,0.6000000000000001,0.0,0.0,445.9821065141721,0.022899158832261454,98.17
2.573999999999998,35.362604,0.051000000000000004,42.06872200000001,-84.23675099998991,nan,2.75,-0.375,9.125,0.25,0.25,-0.75,0.0,0.0,-0.06131249999975063,0.6000000000000001,0.0,0.0,445.8122619910847,0.01,98.17
2.7721499999999963,35.560753999999996,0.073,42.06872200000001,-84.23675,nan,2.75,-0.375,9.124397727272727,0.25,0.25,-0.75,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,445.58996347826087,0.016280039525691424,98.17
2.9698999999999955,35.758503999999995,0.11,42.06872199998996,-84.23674999998995,nan,2.75044209997488,-0.375,9.0,0.24911580005023998,0.25,-0.75,3.0,0.0,-0.04059016393489277,0.6000000000000001,0.0,0.0,445.79089622156283,0.02,98.17
3.168999999999997,35.957603999999996,0.08,42.06872099999998,-84.23674899997971,nan,2.875,-0.375,9.0,0.0,0.25,-0.75,6.0,0.0,0.047228070175583114,0.6000000000000001,0.0,0.0,445.56196763600394,0.01,98.17
3.3661499999999975,36.154754,0.08600000000000001,42.06872099999998,-84.2367469999798,nan,2.875602272727273,-0.375,9.0,0.0,0.25,-0.7512045454545456,7.736393442624083,0.0,-0.05272131147518344,0.6000000000000001,0.0,0.0,445.7714571026157,0.02,98.17
3.564149999999998,36.352754,0.089,42.06872099998988,-84.2367449999899,nan,2.9993975751452386,-0.375,9.0,0.0,0.25,-1.0,20.73199999999926,0.0,-0.3536000000001478,0.6000000000000001,0.0,0.0,445.3622287524753,0.015324021792966956,98.17
3.7621499999999983,36.550754,0.101,42.068719999999985,-84.2367439999899,nan,2.8756338383838393,-0.3743661616161605,9.0,0.0,0.25,-0.998732323232321,26.0,0.0,-0.31959999999977834,0.6000000000000001,0.0,0.0,445.6716514172448,0.02,98.17
3.9601499999999987,36.748754,0.198,42.06871999998989,-84.236743,nan,2.9993661616161607,-0.2506338383838395,9.0,0.0012676767676790142,0.25,-0.75,22.857666666667207,0.0,0.2142333333332795,0.6000000000000001,0.0,0.0,445.90662915388424,0.026135180603661566,98.17
4.158200000000001,36.946804,0.226,42.06871899999999,-84.2367429999899,nan,2.875665404040406,-0.375,9.0,0.24866919191918757,0.25,-0.7486691919191876,33.0,0.0,0.0,0.6000000000000001,0.0,0.0,445.7807227948464,0.006979392732703158,98.17
4.3561499999999995,37.144754,0.166,42.06871899998988,-84.2367419999899,nan,3.0006338383838393,-0.375,9.0,0.0,0.25,-0.501267676767679,51.0,0.0,0.1689454545453404,0.6000000000000001,0.0,0.0,446.0957631271648,0.006940198019801992,98.17
4.55415,37.342754,0.258,42.06871799999999,-84.23674099999495,nan,3.125,-0.375,8.99936839456467,0.0012632108706615117,0.25,-0.75,62.71999999999888,0.0,0.2439999999997764,0.6000000000000001,0.0,0.0,445.87627205925924,0.0026670617283948597,98.17
